X_train,y_train
"['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry41', '1000', 'claim', 'txt', 'dis', '87121', '18', '6', '1', '50', 'morefrmmob', 'shracomorsglsuplt', '10', 'ls1', '3aj']",spam
"['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', '9', 'copy', 'friend', 'callertune']",ham
"['hottest', 'pic', 'straight', 'phone', 'see', 'getting', 'wet', 'wanting', 'xx', 'text', 'pics', '89555', 'txt', 'cost', '150p', 'textoperator', 'g696ga', '18', 'xxx']",spam
"['k', 'k', 'training', 'process']",ham
"['private', '2003', 'account', 'statement', 'show', '800', 'un', 'redeemed', 'point', 'call', '08715203694', 'identifier', 'code', '40533', 'expires', '31', '10', '04']",spam
"['try', 'neva', 'mate']",ham
['yup'],ham
"['pls', 'give', 'food', 'preferably', 'pap', 'slowly', 'load', 'sugar', 'take', 'hour', 'give', 'water', 'slowly']",ham
"['tiime', 'let', 'hug', 'break', 'tear']",ham
"['yo', 'sorry', 'shower', 'sup']",ham
"['trying', 'reach', 'without', 'success']",ham
"['someone', 'year', 'lt', 'gt', 'toyota', 'camry', 'like', 'mr', 'olayiwola', 'mileage', 'lt', 'gt', 'k', 'clean', 'need', 'know', 'much', 'sell', 'raise', 'dough', 'soon', 'landing', 'sell', 'holla', 'back']",ham
"['gettin', 'rdy', 'ship', 'comp']",ham
"['lasting', 'much', '2', 'hour', 'might', 'get', 'lucky']",ham
"['come', 'din', 'c', 'ü', 'yup', 'cut', 'hair']",ham
"['oh', 'thanks', 'lot', 'already', 'bought', '2', 'egg']",ham
"['sorry', 'grocer']",ham
"['online', 'transaction']",ham
"['going', 'wipro', 'interview', 'today']",ham
"['im', 'gloucesterroad', 'uup', 'later']",ham
"['ur', 'lecture']",ham
"['mum', 'went', '2', 'dentist']",ham
"['vivek', 'got', 'call', 'number']",ham
"['nvm', 'ok']",ham
"['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaid', 'friend', '4u']",ham
"['eh', 'sorry', 'leh', 'din', 'c', 'ur', 'msg', 'sad', 'already', 'lar', 'watching', 'tv', 'u', 'still', 'office']",ham
"['pass', 'dis', 'ur', 'contact', 'n', 'see', 'wat', 'u', 'get', 'red', 'luv', 'wid', 'u', 'blue', 'u', 'put', 'smile', 'face', 'purple', 'u', 'r', 'realy', 'hot', 'pink', 'u', 'r', 'swt', 'orange', 'thnk', 'lyk', 'u', 'green', 'realy', 'wana', 'go', 'wid', 'u', 'yelow', 'wnt', 'u', 'bck', 'black', 'jealous', 'u', 'brown', 'miss', 'nw', 'plz', 'giv', 'one', 'color']",ham
"['congratulations', 'thanks', 'good', 'friend', 'u', '2', '000', 'xmas', 'prize', '2', 'claim', 'easy', 'call', '08712103738', '10p', 'per', 'minute', 'bt', 'national', 'rate']",spam
"['u', 'early']",ham
"['fr', 'ndship', 'like', 'needle', 'clock', 'though', 'v', 'r', 'clock', 'v', 'r', 'nt', 'able', '2', 'met', 'evn', 'v', 'meet', 'itz', '4few', 'second', 'bt', 'v', 'alwys', 'stay', 'conected', 'gud', '9t']",ham
"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']",ham
"['going', '4', 'dinner', 'soon']",ham
"['aight', 'ask', 'roommate']",ham
"['alex', 'say', 'ok', 'ok']",ham
"['hope', 'settled', 'new', 'school', 'year', 'wishin', 'gr8', 'day']",ham
"['im', 'done', 'studyn', 'library']",ham
"['really', 'still', 'tonight', 'babe']",ham
"['ü', 'write', 'wat']",ham
"['lot', 'happened', 'feels', 'quiet', 'beth', 'aunt', 'charlie', 'working', 'lot', 'helen', 'mo']",ham
"['number', 'sir']",ham
"['woke', 'yeesh', 'late', 'fall', 'asleep', 'til', 'lt', 'gt']",ham
"['ü', 'comin', 'fetch', 'u', 'oredi']",ham
"['k', 'jason', 'say', 'gonna', 'around', 'around', 'lt', 'gt']",ham
"['aight', 'work', 'thanks']",ham
"['dunno', 'lei', 'neva', 'say']",ham
"['ok', 'take', 'ur', 'time', 'n', 'enjoy', 'ur', 'dinner']",ham
"['good', 'morning', 'im', 'suffering', 'fever', 'dysentry', 'able', 'come', 'office', 'today']",ham
"['hey', 'babe', 'friend', 'cancel', 'still', 'visit']",ham
"['u', 'selected', 'stay', '1', '250', 'top', 'british', 'hotel', 'nothing', 'holiday', 'valued', '350', 'dial', '08712300220', 'claim', 'national', 'rate', 'call', 'bx526', 'sw73ss']",spam
"['ola', 'would', 'get', 'back', 'maybe', 'today', 'told', 'direct', 'link', 'us', 'getting', 'car', 'bid', 'online', 'arrange', 'shipping', 'get', 'cut', 'u', 'partnership', 'u', 'invest', 'money', 'shipping', 'take', 'care', 'rest', 'u', 'wud', 'b', 'self', 'reliant', 'soon', 'dnt', 'worry']",ham
"['ur', 'balance', '600', 'next', 'question', 'complete', 'landmark', 'big', 'bob', 'b', 'barry', 'c', 'ben', 'text', 'b', 'c', '83738', 'good', 'luck']",spam
"['cancelled', 'yeah', 'baby', 'well', 'sound', 'important', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']",ham
"['oh', 'god', 'gonna', 'google', 'nearby', 'cliff']",ham
"['management', 'puzzeles']",ham
"['sms', 'auction', 'nokia', '7250i', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '86021', 'hg', 'suite342', '2lands', 'row', 'w1jhl', '16']",spam
"['get', 'door']",ham
"['seriously', 'tell', 'exact', 'words', 'right']",ham
"['sorry', 'meeting', 'call', 'later']",ham
"['stop', 'wondering', 'wow', 'ever', 'going', 'stop', 'tm', 'ing', 'tm', 'whenever', 'want', 'mine', 'laugh']",ham
"['really', 'skateboarding', 'despite', 'fact', 'get', 'thrown', 'wind', 'bandage', 'shit', 'arm', 'every', 'five', 'minute']",ham
"['oh', 'okie', 'lor', 'go', 'sat']",ham
"['fyi', 'taking', 'quick', 'shower', 'epsilon', 'like', 'lt', 'gt', 'min']",ham
"['msgs', 'r', 'time', 'pas', 'silently', 'say', 'thinking', 'u', 'right', 'also', 'making', 'u', 'think', 'least', '4', 'moment', 'gd', 'nt', 'swt', 'drms', 'shesil']",ham
"['right', 'though', 'give', 'space', 'want', 'need', 'really', 'starting', 'become', 'issue', 'going', 'suggest', 'setting', 'definite', 'move', 'still', 'greece', 'maybe', 'ready']",ham
"['u', 'ever', 'get', 'song', 'stuck', 'head', 'reason', 'go', 'away', 'til', 'u', 'listen', 'like', '5', 'time']",ham
"['might', 'ax', 'well', 'im']",ham
"['call', 'unable', 'cal', 'lets', 'meet', 'bhaskar', 'deep']",ham
"['great', 'aunt', 'anniversary', 'party', 'tarpon', 'spring']",ham
"['one', 'stalk', 'profile']",ham
"['place', 'man']",ham
['problem'],ham
"['know', 'dad', 'back']",ham
"['doesnt', 'make', 'sense', 'take', 'unless', 'free', 'need', 'know', 'wikipedia', 'com']",ham
"['use', 'soc', 'use', 'home', 'ü', 'dunno', '2', 'type', 'word', 'ar']",ham
"['yeh', 'def', 'up4', 'something', 'sat', 'got', 'payed2day', 'havbeen', 'given', '50', 'pay', 'rise', '4my', 'work', 'havebeen', 'made', 'preschoolco', 'ordinator', '2i', 'feelingood', 'luv']",ham
"['yun', 'ah', 'ü', 'wkg', 'btw', 'ü', 'go', 'nu', 'sc', 'ü', 'wana', 'specialise', 'wad']",ham
"['congratulations', 'ur', 'awarded', 'either', 'yr', 'supply', 'cds', 'virgin', 'records', 'mystery', 'gift', 'guaranteed', 'call', '09061104283', 'ts', 'cs', 'www', 'smsco', 'net', '1', '50pm', 'approx', '3mins']",spam
"['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', '2', 'day', '4', 'leh']",ham
"['wondering', 'others', 'took']",ham
"['1', 'reach', 'home', 'call']",ham
"['men', 'like', 'shorter', 'lady', 'gaze', 'eye']",ham
"['ic', 'lotta', 'childporn', 'car']",ham
"['buy', 'space', 'invaders', '4', 'chance', '2', 'win', 'orig', 'arcade', 'game', 'console', 'press', '0', 'games', 'arcade', 'std', 'wap', 'charge', 'see', 'o2', 'co', 'uk', 'game', '4', 'terms', 'setting', 'purchase']",spam
"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']",ham
"['friendship', 'game', 'play', 'word', 'say', 'start', 'march', 'end', 'may', 'tomorrow', 'yesterday', 'today', 'e']",ham
"['record', 'one', 'night']",ham
"['freemsg', 'awarded', 'free', 'mini', 'digital', 'camera', 'reply', 'snap', 'collect', 'prize', 'quizclub', 'opt', 'stop', '80122300p', 'wk', 'sp', 'rwm', 'ph', '08704050406']",spam
"['wish', 'think', 'gonna', 'snow', 'much', 'flurry', 'usually', 'get', 'melt', 'hit', 'ground', 'eek', 'snow', 'since', 'lt', 'gt', 'even', 'born']",ham
"['know', 'u', 'mean', 'king', 'havin', 'credit', 'goin2bed', 'night', 'night', 'sweet', 'only1more', 'sleep']",ham
"['free', 'entry', '250', 'weekly', 'comp', 'send', 'word', 'enter', '84128', '18', 'c', 'www', 'textcomp', 'com', 'cust', 'care', '08712405020']",spam
"['darren', 'saying', 'dat', 'u', 'meeting', 'da', 'ge', 'den', 'dun', 'meet', '4', 'dinner', 'cos', 'later', 'u', 'leave', 'xy', 'feel', 'awkward', 'den', 'u', 'meet', '4', 'lunch', 'lor']",ham
"['hey', 'angry', 'reply', 'dr']",ham
"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow']",ham
"['sent', 'ur', 'email', 'id', 'soon']",ham
"['yup', 'ok', 'thanx']",ham
"['per', 'request', 'maangalyam', 'alaipayuthe', 'set', 'callertune', 'callers', 'press', '9', 'copy', 'friend', 'callertune']",ham
"['know', 'mood', 'today']",ham
"['jokin', 'lar', 'depends', 'phone', 'father', 'get', 'lor']",ham
"['yes', 'watching', 'footie', 'worried', 'going', 'blow', 'phil', 'neville']",ham
"['eat', 'shit', 'wait', 'ur', 'monkey', 'face', 'bitch', 'u', 'asshole']",ham
"['yup', 'wun', 'believe', 'wat', 'u', 'really', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui']",ham
"['tomarrow', 'want', 'got', 'court', 'lt', 'decimal', 'gt', 'come', 'bus', 'stand', '9']",ham
"['smoking', 'people', 'use', 'wylie', 'smoke', 'much', 'justify', 'ruining', 'shit']",ham
"['going', 'sleep', 'tired', 'travel']",ham
"['1apple', 'day', 'doctor', '1tulsi', 'leaf', 'day', 'cancer', '1lemon', 'day', 'fat', '1cup', 'milk', 'day', 'bone', 'problms', '3', 'litres', 'watr', 'day', 'diseases', 'snd', 'th', '2', 'u', 'care']",ham
"['number', 'vivek']",ham
"['life', 'alle', 'mone', 'eppolum', 'oru', 'pole', 'allalo']",ham
"['arun', 'u', 'transfr', 'amt']",ham
"['train', 'back', 'northampton', 'afraid']",ham
"['went', 'attend', 'another', 'two', 'round', 'today', 'still', 'reach', 'home']",ham
"['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester']",ham
"['aiyo', 'u', 'poor', 'thing', 'u', 'dun', 'wan', '2', 'eat', 'u', 'bathe', 'already']",ham
"['dont', 'shall', 'buy', 'one', 'dear']",ham
"['prepare', 'pleasured']",ham
"['1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nok', '87021', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150p', 'tone', '16', 'reply', 'hl', '4info']",spam
"['ok', 'ok', 'ok', 'whats', 'ur', 'today', 'plan']",ham
"['look', 'back', 'building', 'coat', 'want', 'get', 'sick', 'hurry', 'home', 'wear', 'coat', 'gym']",ham
"['teach', 'apps', 'da', 'come', 'college']",ham
"['well', 'done', 'luv', 'ya']",ham
"['also', 'didnt', 'get', 'na', 'hi', 'hi', 'hi', 'hi', 'hi']",ham
"['today', 'vodafone', 'number', 'ending', '0089', 'last', 'four', 'digit', 'selected', 'received', '350', 'award', 'number', 'match', 'please', 'call', '09063442151', 'claim', '350', 'award']",spam
"['sounds', 'great', 'home']",ham
"['ask', 'u', 'meeting', 'da', 'ge', 'tmr', 'nite']",ham
"['k', 'pick', 'another', '8th', 'done']",ham
"['surely', 'dont', 'forgot', 'come', 'always', 'touch']",ham
"['first', 'time', 'dhoni', 'rock']",ham
"['whatever', 'im', 'pretty', 'pissed']",ham
"['borrow', 'ur', 'bag', 'ok']",ham
"['wat', 'r', 'u', 'busy', 'wif', 'work']",ham
"['prize', 'go', 'another', 'customer', 'c', 'www', 'c', 'biz', '18', '150p', 'min', 'polo', 'ltd', 'suite', '373', 'london', 'w1j', '6hl', 'please', 'call', 'back', 'busy']",spam
"['come', 'tomorrow', 'di']",ham
"['scotland', 'hope', 'showing', 'jjc', 'tendency', 'take', 'care', 'live', 'dream']",ham
"['use', 'foreign', 'stamp', 'whatever', 'send']",ham
"['nt', 'driving', 'even', 'many', 'reason', 'called', 'bbd', 'thts', 'chikku', 'hw', 'abt', 'dvg', 'cold', 'heard', 'tht', 'vinobanagar', 'violence', 'hw', 'condition', 'hw', 'ru', 'problem']",ham
"['alex', 'know', 'guy', 'sell', 'mids', 'south', 'tampa', 'think', 'could', 'set', 'like', '8']",ham
"['watching', 'live']",ham
"['really', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'wat', 'u', 'copied', 'jus', 'got', 'use', 'u', 'happy', 'lar', 'still', 'haf', '2', 'study']",ham
"['good', 'movie', 'ok', 'leave', 'hourish']",ham
"['wat', 'dear', 'sleeping', 'ah']",ham
"['anything', 'valuable', '2', 'situation', 'first', 'getting', 'second', 'loosing']",ham
"['sorry', 'call', 'later']",ham
"['dont', 'thnk', 'wrong', 'calling', 'u']",ham
"['dint', 'touch']",ham
"['know', 'god', 'created', 'gap', 'finger', 'one', 'made', 'come', 'amp', 'fill', 'gap', 'holding', 'hand', 'love']",ham
"['said', 'text', 'one', 'time']",ham
"['yetunde', 'sorry', 'moji', 'seem', 'busy', 'able', 'go', 'shopping', 'please', 'find', 'way', 'get', 'wanted', 'u', 'get', 'please', 'forgive', 'reply', 'free', 'via', 'yahoo', 'messenger']",ham
"['gudnite', 'tc', 'practice', 'going']",ham
"['rock', 'yr', 'chik', 'get', '100', 'filthy', 'film', 'xxx', 'pic', 'yr', 'phone', 'rply', 'filth', '69669', 'saristar', 'ltd', 'e14', '9yt', '08701752560', '450p', 'per', '5', 'day', 'stop2', 'cancel']",spam
"['good', 'afternoon', 'love', 'job', 'prospect', 'missing', 'lazy', 'bleak', 'hmmm', 'happy', 'filled', 'love']",ham
"['dont', 'use', 'hook']",ham
"['hungry', 'buy', 'food', 'good', 'lei', 'mum', 'n', 'yun', 'dun', 'wan', 'juz', 'buy', 'little', 'bit']",ham
"['old', 'orchard', 'near', 'univ']",ham
"['send', 'pic', 'like']",ham
"['u', 'r', 'beautiful', 'girl', 'ive', 'ever', 'seen', 'u', 'r', 'baby', 'come', 'c', 'common', 'room']",ham
"['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000928', 'pobox45w2tg150p']",spam
"['hi', 'wkend', 'ok', 'journey', 'terrible', 'wk', 'good', 'huge', 'back', 'log', 'marking']",ham
"['hey', 'mr', 'whats', 'name', 'bill', 'brison', 'book', 'one', 'language', 'word']",ham
"['hello', 'beautiful', 'r', 'u', 'ok', 'kinda', 'ad', 'row', 'wiv', 'walked', 'pub', 'wanted', 'night', 'wiv', 'u', 'miss', 'u']",ham
"['computer', 'fried', 'essential', 'part', 'keep', 'spare', 'fucking', 'idiot', 'roommate', 'looovvve', 'leaving', 'thing', 'running', 'full', 'lt', 'gt', '7']",ham
"['information', 'ikea', 'spelled', 'cap', 'yelling', 'thought', 'left', 'sitting', 'bed', 'among', 'mess', 'came', 'said', 'going', 'got', 'home', 'class', 'please', 'try', 'bullshit', 'make', 'want', 'listen', 'le']",ham
"['dude', 'got', 'haircut', 'breezy']",ham
"['sorry', 'chikku', 'cell', 'got', 'problem', 'thts', 'nt', 'able', 'reply', 'u', 'msg', 'u']",ham
"['hiya', 'stu', 'wot', 'u', '2', 'im', 'much', 'truble', 'home', 'moment', 'evone', 'hates', 'even', 'u', 'wot', 'hell', 'av', 'done', 'wont', 'u', 'tell', 'text', 'bck', 'please', 'luv', 'dan']",ham
"['wonder', 'got', 'online', 'love', 'gone', 'net', 'cafe', 'get', 'phone', 'recharged', 'friend', 'net', 'think', 'boytoy']",ham
"['ok', 'thk', 'got', 'u', 'wan', '2', 'come', 'wat']",ham
"['give', 'one', 'miss', 'number', 'please']",ham
"['day', 'working', 'day', 'except', 'saturday', 'sunday']",ham
"['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']",ham
"['know', 'people', 'hit', 'fuck', 'yes']",ham
"['ok', 'part', 'tomorrow']",ham
"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', 'gud', 'mrng']",ham
"['hey', 'glad', 'u', 'r', 'better', 'hear', 'u', 'treated', 'urself', 'digi', 'cam', 'good', 'r', '9pm', 'fab', 'new', 'year', 'c', 'u', 'coupla', 'wks']",ham
"['wishing', 'wonderful', 'week']",ham
"['anybody', 'number', 'still', 'thought', 'tactful', 'way', 'ask', 'alex']",ham
"['yes', 'really', 'great', 'bhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'world', 'tough', 'get']",ham
"['yes', 'please', 'leave', 'lt', 'gt', 'lt', 'gt', 'leave']",ham
"['dear', 'ok']",ham
"['weightloss', 'girl', 'friend', 'make', 'load', 'money', 'ebay', 'something', 'give', 'thanks', 'god']",ham
"['reached', 'home', 'tired', 'come', 'tomorro']",ham
"['mean', 'get', 'door']",ham
"['long', 'fuckin', 'showr']",ham
"['yeah', 'basically', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get', '3']",ham
"['save', 'stress', 'person', 'dorm', 'account', 'send', 'account', 'detail', 'money', 'sent']",ham
"['sent', 'ü', 'part']",ham
"['could', 'work', 'reach', 'consensus', 'next', 'meeting']",ham
"['guy', 'go', 'see', 'movie', 'side']",ham
"['going', '4', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', '2', 'orchard', 'lor']",ham
"['ah', 'poor', 'baby', 'hope', 'urfeeling', 'bettersn', 'luv', 'probthat', 'overdose', 'work', 'hey', 'go', 'careful', 'spk', '2', 'u', 'sn', 'lots', 'lovejen', 'xxx']",ham
"['thinking', 'lifting', 'one']",ham
"['anyway', 'going', 'shopping', 'cos', 'si', 'done', 'yet', 'dun', 'disturb', 'u', 'liao']",ham
"['yes', 'finished', 'watching', 'day', 'life', 'love']",ham
"['meeting', 'call', 'later']",ham
"['motivate', 'behind', 'every', 'darkness', 'shining', 'light', 'waiting', 'find', 'behind', 'every', 'best', 'friend', 'always', 'trust', 'love', 'bslvyl']",ham
"['get', 'garden', 'ready', 'summer', 'free', 'selection', 'summer', 'bulb', 'seed', 'worth', '33', '50', 'scotsman', 'saturday', 'stop', 'go2', 'notxt', 'co', 'uk']",spam
"['boy', 'sweet', 'word', 'left', 'morning', 'sigh', 'go', 'day', 'love', 'start', 'studying']",ham
"['currently', 'scotland']",ham
"['want', 'see', 'pretty', 'pussy']",ham
"['yes', 'possible', 'dint', 'try', 'pls', 'dont', 'tell', 'one', 'k']",ham
"['got', 'called', 'tool']",ham
"['free', 'polyphonic', 'ringtone', 'text', 'super', '87131', 'get', 'free', 'poly', 'tone', 'week', '16', 'sn', 'pobox202', 'nr31', '7zs', 'subscription', '450pw']",spam
"['urgent', '1', 'week', 'free', 'membership', '100', '000', 'prize', 'jackpot', 'txt', 'word', 'claim', '81010', 'c', 'www', 'dbuk', 'net', 'lccltd', 'pobox', '4403ldnw1a7rw18']",spam
"['sweet', 'well', 'princess', 'please', 'tell', 'like', 'dislike', 'bed']",ham
"['home', 'also']",ham
"['lol', 'u', 'come', 'idea']",ham
"['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']",ham
"['ok', 'u', 'tell', 'wat', 'time', 'u', 'coming', 'later', 'lor']",ham
"['message', 'text', 'missing', 'sender', 'name', 'missing', 'number', 'missing', 'sent', 'date', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsms', 'com']",ham
"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09063458130', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150p']",spam
"['gonna', 'rip', 'uterus']",ham
"['ya', 'telling', 'abt', 'tht', 'incident']",ham
"['hi', 'finally', 'completed', 'course']",ham
"['haha', 'leg', 'neck', 'killing', 'amigo', 'hoping', 'end', 'night', 'burn', 'think', 'could', 'swing', 'like', 'hour']",ham
"['r', 'home', 'come', 'within', '5', 'min']",ham
"['hello', 'per', 'request', 'lt', 'gt', 'rs', '5', 'transfered']",ham
"['ok', 'lar', 'joking', 'wif', 'u', 'oni']",ham
"['even', 'cant', 'close', 'eye', 'vava', 'playing', 'umma']",ham
"['e', 'best', '4', 'ur', 'exam', 'later']",ham
"['alrite', 'hunny', 'wot', 'u', '2', '2nite', 'didnt', 'end', 'goin', 'town', 'jus', 'da', 'pub', 'instead', 'jus', 'chillin', 'da', 'mo', 'bedroom', 'love', 'jen', 'xxx']",ham
"['aight', 'time', 'want', 'come']",ham
"['getting', 'anywhere', 'damn', 'job', 'hunting']",ham
"['gonna', 'death', 'gonna', 'leave', 'note', 'say', 'robs', 'fault', 'avenge']",ham
"['sorry', 'call', 'later', 'meeting']",ham
"['whos', 'class']",ham
"['bloomberg', 'message', 'center', '447797706009', 'wait', 'apply', 'future', 'http', 'career', 'bloomberg', 'com']",spam
"['ur', 'chance', 'win', '250', 'wkly', 'shopping', 'spree', 'txt', 'shop', '80878', 'c', 'www', 'txt', '2', 'shop', 'com', 'custcare', '08715705022', '1x150p', 'wk']",spam
"['great', 'never', 'better', 'day', 'give', 'even', 'reason', 'thank', 'god']",ham
"['help', 'u', 'swoop', 'picking', 'u', 'wherever', 'ur', 'bird', 'r', 'meeting', 'u', 'want']",ham
"['hows', 'watch', 'resizing']",ham
"['2', 'laptop', 'noe', 'infra', 'slow', 'lar', 'wan', 'fast', 'one']",ham
"['thank', 'calling', 'forgot', 'say', 'happy', 'onam', 'sirji', 'fine', 'remembered', 'met', 'insurance', 'person', 'meet', 'qatar', 'insha', 'allah', 'rakhesh', 'ex', 'tata', 'aig', 'joined', 'tissco', 'tayseer']",ham
"['aathi', 'dear']",ham
"['ok', 'lor']",ham
"['armand', 'say', 'get', 'as', 'epsilon']",ham
"['always', 'even', 'spirit', 'get', 'bb', 'soon', 'trying', 'sure', 'need']",ham
"['u', 'free', 'sat', 'rite', 'u', 'wan', '2', 'watch', 'infernal', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']",ham
"['si', 'como', 'listened2the', 'plaid', 'album', 'quite', 'gd', 'new', 'air1', 'hilarious', 'also', 'bought', 'braindance', 'comp', 'ofstuff', 'aphex', 'abel', 'u', 'hav2hear', 'c', 'u', 'sn', 'xxxx']",ham
